Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,hg_symbol,hg_ensid
ENSMUSG00000028678,66.5985217138963,2.38120950108104,0.333274654759572,7.1448862584491,9.00704393419844e-13,1.77523925270375e-11,Kif2c,KIF2C,ENSG00000142945
ENSMUSG00000028680,105.738757822503,1.27322649231131,0.305135434816079,4.17266022570845,3.01063740698875e-05,0.000189426732113223,Plk3,PLK3,ENSG00000173846
ENSMUSG00000028689,43.9999073817824,1.61574759372035,0.387035014213059,4.17468067328632,2.98404319880243e-05,0.000188043445972195,Ccdc163,ENSMUSG00000028689,ENSMUSG00000028689
ENSMUSG00000028702,193.216649483849,2.24479036750189,0.313740953442953,7.15491663701487,8.37237852619427e-13,1.66046359951099e-11,Rad54l,RAD54L,ENSG00000085999
ENSMUSG00000028718,137.716276488031,3.26966410949193,0.345289887329239,9.46933063919782,2.81642638232118e-21,1.25092256691618e-19,Stil,STIL,ENSG00000123473
ENSMUSG00000028730,25.572659935738,1.86347575095111,0.52690433059168,3.53664914626634,0.000405237618054639,0.00195856847758038,Cfap57,CFAP57,ENSG00000243710
ENSMUSG00000028737,118.821121149117,1.31306352327654,0.224559769023865,5.84727856189144,4.99680348730007e-09,6.01110828954519e-08,Aldh4a1,ALDH4A1,ENSG00000159423
ENSMUSG00000028738,23.4351066002424,6.04243136571,0.88705533095379,6.81178631688396,9.63942165291614e-12,1.68168749533068e-10,Tas1r2,TAS1R2,ENSG00000179002
ENSMUSG00000028750,16.0339935966522,3.93743704027699,0.718812520181159,5.47769679816465,4.30897652216215e-08,4.53093006246056e-07,Pla2g2c,PLA2G2C,ENSG00000187980
ENSMUSG00000028755,10.478722424721,1.82489200539541,0.719784753905248,2.53533017404761,0.0112341385009679,0.035526050431751,Cda,CDA,ENSG00000158825
ENSMUSG00000028763,21.6751065951187,2.44039811918553,0.612083350867165,3.98703561488498,6.69039856433519e-05,0.000392907860577521,Hspg2,HSPG2,ENSG00000142798
ENSMUSG00000028766,8.32030592269014,2.71877147672898,0.973034168024535,2.79411717087866,0.00520416186312418,0.0183806157122141,Alpl,ALPL,ENSG00000162551
ENSMUSG00000028784,45.8903047005547,4.64170180561535,0.512666749063605,9.05403327618477,1.37782812747234e-19,5.23959966610954e-18,Spocd1,SPOCD1,ENSG00000134668
ENSMUSG00000028786,2.62209843250396,5.21276780395105,1.85790503764321,2.80572348873307,0.00502037532220159,0.0178152210271813,Tmem54,TMEM54,ENSG00000121900
ENSMUSG00000028788,498.187344543905,1.31128745967852,0.161485092985408,8.12017651559335,4.65506134799499e-16,1.28200479303171e-14,Ptp4a2,PTP4A2,ENSG00000184007
ENSMUSG00000028794,106.05101685912,4.69694408035731,0.332306001677992,14.1343943733785,2.33130967404178e-45,5.73964422249649e-43,A3galt2,A3GALT2,ENSG00000184389
ENSMUSG00000028841,10.4586274291802,4.4823939807627,0.989421263583381,4.53031903168205,5.88946837408373e-06,4.27656565714359e-05,Cnksr1,CNKSR1,ENSG00000142675
ENSMUSG00000028860,50.8403814166523,3.49340551468975,0.404037207304395,8.64624705728617,5.32208230113001e-18,1.75918227358764e-16,Sytl1,SYTL1,ENSG00000142765
ENSMUSG00000028862,16.2637315007667,1.5401651566545,0.57506289235267,2.67825515632463,0.00740068173574352,0.0249035076812889,Map3k6,MAP3K6,ENSG00000142733
ENSMUSG00000028873,111.983551799573,2.48144682177701,0.31008748494093,8.00240881133821,1.22008522435127e-15,3.19804280401179e-14,Cdca8,CDCA8,ENSG00000134690
ENSMUSG00000028882,230.059344292485,1.20806554332944,0.185934714846475,6.49725654688495,8.1797908608147e-11,1.26205644081041e-09,Ppp1r8,PPP1R8,ENSG00000117751
ENSMUSG00000028884,68.9480891877758,1.67623119773706,0.370828356839707,4.5202346768255,6.17711180683364e-06,4.47065727550334e-05,Rpa2,RPA2,ENSG00000117748
ENSMUSG00000028885,22.6639663607763,1.48544794884224,0.578608885355764,2.56727469355901,0.0102501376879982,0.0328250372540412,Smpdl3b,SMPDL3B,ENSG00000130768
ENSMUSG00000028893,231.3141698186,3.69328162236096,0.196280257980608,18.8163682907215,5.54580219162441e-79,5.86602091817043e-76,Sesn2,SESN2,ENSG00000130766
ENSMUSG00000028896,123.746958082218,1.42926642542512,0.271354924477299,5.26714754920428,1.38559838069758e-07,1.34687897053581e-06,Rcc1,RCC1,ENSG00000180198
ENSMUSG00000028919,19.9454585997448,4.37621291648106,0.7227353961779,6.05506930976971,1.40357218438107e-09,1.82784395867483e-08,Arhgef19,ARHGEF19,ENSG00000142632
ENSMUSG00000028933,234.633286547346,1.50619744772941,0.233573747055616,6.44848775479366,1.1297168900037e-10,1.70797166022317e-09,Xrcc2,XRCC2,ENSG00000196584
ENSMUSG00000028940,8.28677468268109,2.43250556484113,0.86368587747025,2.81642392019421,0.00485615429738075,0.0173055790590088,Hes2,HES2,ENSG00000069812
ENSMUSG00000028943,47.6746900150016,1.39764767162564,0.376748845845566,3.70975966359976,0.000207456088955746,0.00108279798395074,Espn,ESPN,ENSG00000187017
ENSMUSG00000028970,455.326683471242,2.57448414555511,0.172559118633485,14.9194326323798,2.4635921121236e-50,7.25337393094206e-48,Abcb1b,ABCB1,ENSG00000085563
ENSMUSG00000028976,21.2437529184975,2.52487584517185,0.590837807003184,4.27338233140223,1.92529907716191e-05,0.000126053682587499,Slc2a5,SLC2A5,ENSG00000142583
ENSMUSG00000028979,38.8129638081304,1.7606868028943,0.384488801307879,4.57929280880258,4.66550685009572e-06,3.4581419707211e-05,Masp2,MASP2,ENSG00000009724
ENSMUSG00000028988,129.568487762066,1.46643969422701,0.236145766894697,6.20989193882491,5.30210488443829e-10,7.32927460768021e-09,Ctnnbip1,CTNNBIP1,ENSG00000178585
ENSMUSG00000028989,23.0829419228199,1.25435275163982,0.482322494109822,2.60065157017996,0.00930469051787593,0.0302622316934311,Angptl7,ANGPTL7,ENSG00000171819
ENSMUSG00000028990,114.006368168342,1.63158398411517,0.237118703837347,6.88087425289895,5.94863446907249e-12,1.06113086697215e-10,Lzic,LZIC,ENSG00000162441
ENSMUSG00000029026,15.4604266605759,3.45155599896087,0.702423380330833,4.91378290588111,8.93356682257995e-07,7.57973068586039e-06,Trp73,TP73,ENSG00000078900
ENSMUSG00000029070,29.3692696381258,1.40903832075104,0.435263357724539,3.23720868238756,0.00120705109114743,0.0051566450429438,Mxra8,MXRA8,ENSG00000162576
ENSMUSG00000029074,7.8895506622949,3.77627196404019,1.02545228931105,3.68254281881539,0.00023091906645859,0.00118761347361622,Ttll10,TTLL10,ENSG00000162571
ENSMUSG00000029075,43.2163226932119,1.95818436427524,0.379893061150799,5.15456733624817,2.5421720067827e-07,2.36411235238382e-06,Tnfrsf4,TNFRSF4,ENSG00000186827
ENSMUSG00000029101,328.115044748704,1.6955080493953,0.150383293466519,11.2745771841523,1.75218367191195e-29,1.47178274959216e-27,Rgs12,RGS12,ENSG00000159788
ENSMUSG00000029102,48.7029316018934,4.16859790636566,0.427865745446431,9.74277083578211,1.98078331999137e-22,9.87245913361841e-21,Hgfac,HGFAC,ENSG00000109758
ENSMUSG00000029110,553.549451590225,1.03699769889886,0.123829612278059,8.37439187462112,5.55097601108593e-17,1.66348713431902e-15,Rnf4,RNF4,ENSG00000063978
ENSMUSG00000029112,3.82651725488872,5.75507071490411,1.63485012006966,3.5202436261612,0.000431150578400571,0.00207188782913375,Nkx1-1,NKX1-1,ENSG00000235608
ENSMUSG00000029134,28.9705053071799,2.28125427411912,0.453276504407597,5.03280944839744,4.83343506286336e-07,4.28025029334309e-06,Plb1,PLB1,ENSG00000163803
ENSMUSG00000029163,91.3386525465583,1.23350944959399,0.247533214711187,4.98320781327548,6.25387211438788e-07,5.45523316172277e-06,Emilin1,EMILIN1,ENSG00000138080
ENSMUSG00000029177,166.543479896385,2.18451898716839,0.247017024870268,8.84359686671672,9.2685578635332e-19,3.28412833777475e-17,Cenpa,CENPA,ENSG00000115163
ENSMUSG00000029185,37.6497620408552,2.98283500407913,0.474911655743365,6.28082079689156,3.36790169696641e-10,4.7948107957958e-09,Fam114a1,FAM114A1,ENSG00000197712
ENSMUSG00000029188,2.15580899239476,4.92985264010041,1.99356717108669,2.47288012744168,0.0134029091001037,0.0412961140349401,Slc34a2,SLC34A2,ENSG00000157765
ENSMUSG00000029217,50.1400502144569,2.57237701933206,0.40659932481776,6.32656490633627,2.50678884516055e-10,3.63408033649442e-09,Tec,TEC,ENSG00000135605
ENSMUSG00000029248,36.6510012483483,5.60137340724114,0.639583793462357,8.75784137199345,1.99024984644503e-18,6.8481379957378e-17,1700023E05Rik,THEGL,ENSG00000249693
ENSMUSG00000029249,64.1889538045932,2.00822748943401,0.314772048087783,6.37994225228652,1.77154773039552e-10,2.622790649682e-09,Rest,REST,ENSG00000084093
ENSMUSG00000029314,61.1074090508373,1.57810286448126,0.310823154370623,5.07717279839308,3.83092441001552e-07,3.4513366001777e-06,Agpat9,GPAT3,ENSG00000138678
ENSMUSG00000029338,68.9734042487646,1.44137509225339,0.287187422612917,5.01893529716356,5.1958644977837e-07,4.58131195406622e-06,Antxr2,ANTXR2,ENSG00000163297
ENSMUSG00000029352,20.9595514618455,1.48368641614751,0.579807070004538,2.55893122540899,0.0104994510695743,0.0335107088842167,Crybb3,CRYBB3,ENSG00000100053
ENSMUSG00000029363,179.939712324916,1.10092025294167,0.248511575716769,4.43005622481101,9.42085229934135e-06,6.57021052055896e-05,Rfc5,RFC5,ENSG00000111445
ENSMUSG00000029366,119.20689628119,1.90513628565543,0.324916291372736,5.86346802619973,4.53298168643472e-09,5.50180297419843e-08,Dck,DCK,ENSG00000156136
ENSMUSG00000029431,17.6899041999454,3.00748847011202,0.65552394561791,4.58791549907014,4.47693769606292e-06,3.33134089791196e-05,B3gnt4,B3GNT4,ENSG00000176383
ENSMUSG00000029452,68.9598937290466,1.18706264182925,0.304629546673893,3.8967416483077,9.74955249345361e-05,0.000551689062136996,Tmem116,TMEM116,ENSG00000198270
ENSMUSG00000029463,251.116567050929,1.12465540903386,0.15439578282174,7.28423658003892,3.23496895439991e-13,6.67539583588924e-12,Fam216a,FAM216A,ENSG00000204856
ENSMUSG00000029464,76.5973890842335,1.69099514590481,0.274088368741412,6.1695253748625,6.8495283945547e-10,9.30616943007077e-09,Gpn3,GPN3,ENSG00000111231
ENSMUSG00000029468,211.813899715266,3.58491636050481,0.198265437081194,18.0813984186095,4.46610516733346e-73,3.86507568102655e-70,P2rx7,P2RX7,ENSG00000089041
ENSMUSG00000029490,8.16105225916055,3.41088819406968,0.982993901074489,3.46989761619204,0.00052065679162995,0.00244683845847618,Mfsd7a,SLC49A3,ENSG00000169026
ENSMUSG00000029491,26.4664797640345,3.25841753202203,0.53332158328006,6.1096674767632,9.98389378128578e-10,1.32618615116158e-08,Pde6b,PDE6B,ENSG00000133256
ENSMUSG00000029503,5.13305851189041,5.43640149785042,1.44819274387318,3.75392123793606,0.000174089585800012,0.000927925435024735,P2rx2,P2RX2,ENSG00000187848
ENSMUSG00000029507,75.2511591898776,1.08060318786217,0.271531241597067,3.97966429758279,6.90126517634523e-05,0.000403631440039409,Pus1,PUS1,ENSG00000177192
ENSMUSG00000029517,12.5127550944478,3.81162278494441,0.801748213467003,4.75413941798735,1.99293481929914e-06,1.59652806463855e-05,Ankrd7,POTED,ENSG00000166351
ENSMUSG00000029526,5.4392975077431,4.28438933322549,1.29641343661398,3.30480170308602,0.000950436192194902,0.00417463968208155,1700123K08Rik,ENSMUSG00000029526,ENSMUSG00000029526
ENSMUSG00000029535,40.4577423013377,2.54155806556508,0.429949379888932,5.91129603727219,3.39426373808898e-09,4.18191449939962e-08,Triap1,TRIAP1,ENSG00000170855
ENSMUSG00000029545,31.9796953105629,2.29055799356186,0.44563143965515,5.14002781162477,2.74697806397488e-07,2.54298043854323e-06,Acads,ACADS,ENSG00000122971
ENSMUSG00000029564,37.1315666788307,1.2247647127104,0.468942235248877,2.61176029934773,0.00900773860012935,0.0294608344801986,4930519G04Rik,ENSMUSG00000029564,ENSMUSG00000029564
ENSMUSG00000029569,408.390137970537,1.48980727756262,0.132879093462773,11.2117507633358,3.57059928500503e-29,2.9218551570332e-27,Tmem168,TMEM168,ENSG00000146802
ENSMUSG00000029591,101.737499823663,2.22438270181199,0.796116437085295,2.79404192426398,0.00520537297555892,0.0183826198601443,Ung,UNG,ENSG00000076248
ENSMUSG00000029596,8.93553394278152,3.63702749820807,0.908247506633159,4.00444534297749,6.21631611181787e-05,0.00036687698251169,Sdsl,SDSL,ENSG00000139410
ENSMUSG00000029607,8.76471683494903,2.51340528766278,0.812468501355693,3.0935418215831,0.00197782674565514,0.00792546008547286,Ankrd61,ANKRD61,ENSG00000157999
ENSMUSG00000029641,56.2283143443738,3.83435625532123,0.395777587641812,9.68815914556388,3.38575940356364e-22,1.66140726471433e-20,Rasl11a,RASL11A,ENSG00000122035
ENSMUSG00000029658,16.7763028587534,1.62282438668832,0.574653373788542,2.82400567143538,0.00474275456388738,0.0169501098223076,Wdr95,ENSMUSG00000029658,ENSMUSG00000029658
ENSMUSG00000029675,74.8270747640767,1.75596975892655,0.309153518594632,5.67992810468061,1.34751370942204e-08,1.53138257172241e-07,Eln,ELN,ENSG00000049540
ENSMUSG00000029707,4.66108327496982,5.22216938755819,1.50197971060731,3.47685747728685,0.000507327420140694,0.00238852024263074,Fscn3,FSCN3,ENSG00000106328
ENSMUSG00000029708,281.227461292681,1.07337446530755,0.166190056659239,6.45871652543229,1.05594698272396e-10,1.60493825862766e-09,Gcc1,GCC1,ENSG00000179562
ENSMUSG00000029716,261.600185370652,1.44394877296184,0.257826201232385,5.60047336562345,2.13767252309082e-08,2.34987642751927e-07,Tfr2,TFR2,ENSG00000106327
ENSMUSG00000029730,485.519644607192,2.16898402423781,0.596768766819909,3.63454682086665,0.000278469684681168,0.00139965077874155,Mcm7,MCM7,ENSG00000166508
ENSMUSG00000029761,335.317811129948,1.95044081940281,0.176177315340712,11.0708964751269,1.73654633834482e-28,1.3587404623778e-26,Cald1,CALD1,ENSG00000122786
ENSMUSG00000029762,3.24765536086716,3.8020198990916,1.5670128401249,2.42628509590806,0.0152542817479114,0.0462421221142767,Akr1b8,AKR1B10,ENSG00000198074
ENSMUSG00000029784,8.03645424294227,3.71814579998949,1.05164233720815,3.53556115842602,0.000406910043009046,0.00196598611373631,Ssmem1,SSMEM1,ENSG00000165120
ENSMUSG00000029790,81.1435417811199,2.04461252741464,0.303801319159393,6.73009759494134,1.69549325443269e-11,2.87198053697172e-10,Cep41,CEP41,ENSG00000106477
ENSMUSG00000029797,14.7941867587828,2.62662574110295,0.667379434366341,3.93573071905768,8.2943935475892e-05,0.000475506308717988,Sspo,SSPO,ENSG00000197558
ENSMUSG00000029816,53.5437044811228,1.22351244214007,0.34025700209883,3.59584794609076,0.000323336631170076,0.00159895872343555,Gpnmb,GPNMB,ENSG00000136235
ENSMUSG00000029826,80.1369286896001,1.99291642738627,0.468084744608339,4.25759747640101,2.06635571371138e-05,0.000134273157742624,Zc3hav1,ZC3HAV1,ENSG00000105939
ENSMUSG00000029830,27.7725121547743,2.23709246412255,0.477604113152136,4.68398910838094,2.81344964397333e-06,2.18637573829209e-05,Svopl,SVOPL,ENSG00000157703
ENSMUSG00000029851,7.52363291172722,2.95567681457128,1.00791656567618,2.93246178823185,0.00336286302640181,0.0125904568918471,Fam115c,TCAF2,ENSG00000170379
ENSMUSG00000029862,227.11537354249,1.12991715146586,0.22092450601951,5.11449441179728,3.14582402678128e-07,2.87217354158717e-06,Clcn1,CLCN1,ENSG00000188037
ENSMUSG00000029910,205.765333401798,1.34679304465096,0.181882450836135,7.40474431952944,1.31403394048135e-13,2.82373930069277e-12,Mad2l1,MAD2L1,ENSG00000164109
ENSMUSG00000030030,45.512348742109,1.19161784794336,0.356558579220647,3.3419974090876,0.000831778371201503,0.00370936266445092,1700003E16Rik,,ENSG00000159239
ENSMUSG00000030042,53.7365638401915,1.13065747122258,0.355273039037746,3.18250288365523,0.00146008061846507,0.00608825264750238,Pole4,POLE4,ENSG00000115350
ENSMUSG00000030046,7.28886750428517,5.95036953430218,1.33315800964603,4.463364050809,8.06827972827552e-06,5.69787341146935e-05,Bmp10,BMP10,ENSG00000163217
ENSMUSG00000030051,633.857399131459,1.14574645991659,0.123200549740627,9.29984859912327,1.40645813504696e-20,5.95067227834163e-19,Aplf,APLF,ENSG00000169621
ENSMUSG00000030055,141.288536094158,1.1582392094019,0.27017499207129,4.2869963667706,1.81105254186402e-05,0.000119202234485122,Rab43,RAB43,ENSG00000172780
ENSMUSG00000030084,1891.80229216741,1.04346884957932,0.108912698633956,9.58078224731452,9.63126756816115e-22,4.43644145934055e-20,Plxna1,PLXNA1,ENSG00000114554
ENSMUSG00000030109,2.15580899239476,4.92985264010041,1.99356717108669,2.47288012744168,0.0134029091001037,0.0412961140349401,Slc6a12,SLC6A12,ENSG00000111181
ENSMUSG00000030110,37.4799839788613,2.18713348924798,0.411999836226379,5.30857854042017,1.10483475761869e-07,1.0914208178081e-06,Ret,RET,ENSG00000165731
ENSMUSG00000030125,11.3226640792323,2.52381775051398,0.754912996638241,3.34319022424171,0.000828211053365916,0.00369518504500503,Lrrc23,LRRC23,ENSG00000010626
ENSMUSG00000030145,310.998565738203,1.40714494939704,0.165441313066975,8.50540244943168,1.80966729099541e-17,5.69815746014752e-16,Zfp248,ZNF248,ENSG00000198105
ENSMUSG00000030149,11.0140090272106,2.8855942591326,0.770903031525345,3.74313518189574,0.000181738391468406,0.000964375087689743,Klrk1,KLRK1,ENSG00000213809
ENSMUSG00000030165,3.04785841141365,4.57247342488334,1.67791787669832,2.72508773425832,0.00642844025245198,0.0220554811592715,Klrd1,KLRD1,ENSG00000134539
ENSMUSG00000030187,27.5169831456593,1.71085758902307,0.544474786460861,3.14221637358786,0.0016767407531272,0.00685849887833854,Klra2,ENSMUSG00000030187,ENSMUSG00000030187
ENSMUSG00000030208,27.9091619955263,3.0985699520021,0.54027316054265,5.73519134078379,9.74023220378169e-09,1.12802632403812e-07,Emp1,EMP1,ENSG00000134531
ENSMUSG00000030214,3.06538526785182,5.43902550247828,1.7702948180253,3.0723840159829,0.00212356340141671,0.0084184962772154,Plbd1,PLBD1,ENSG00000121316
ENSMUSG00000030225,76.5899863628837,1.20655380323295,0.295088377369871,4.08878795561853,4.33633012963799e-05,0.000264505023862306,Dera,DERA,ENSG00000023697
ENSMUSG00000030236,3.48986081340808,5.62439865681643,1.6788347883528,3.35017995566725,0.00080759074820115,0.00361447800938359,Slco1b2,,ENSG00000257062
ENSMUSG00000030244,36.2179764375902,5.38791597499975,0.654246705429564,8.23529706804127,1.79112620297304e-16,5.16694679098052e-15,Gys2,GYS2,ENSG00000111713
ENSMUSG00000030254,532.581468685752,1.4726295061166,0.561679262715733,2.62183349799386,0.00874581471620929,0.0286975495483918,Rad18,RAD18,ENSG00000070950
ENSMUSG00000030255,26.3443687415453,2.56891173813017,0.504217885298636,5.09484453652147,3.4902754803516e-07,3.16139478095025e-06,Sspn,SSPN,ENSG00000123096
ENSMUSG00000030276,243.014723164666,1.28802794518707,0.162472781086721,7.92765370649733,2.23325017217528e-15,5.66424437541331e-14,Ttll3,ARPC4-TTLL3,ENSG00000250151
ENSMUSG00000030292,14.9483630587599,2.6985210593761,0.675852950344507,3.99276360042605,6.53076691430161e-05,0.000384086022046004,Smco2,SMCO2,ENSG00000165935
ENSMUSG00000030324,35.4421992491281,4.48447420815681,0.608086663726759,7.37472876098445,1.64679980967786e-13,3.49672533565725e-12,Rho,RHO,ENSG00000163914
ENSMUSG00000030340,33.2406393181819,1.26460903020976,0.409884711692329,3.08527982170512,0.00203360729831422,0.00811595735502457,Scnn1a,SCNN1A,ENSG00000111319
ENSMUSG00000030341,4.99271923073266,2.97578396832709,1.16059640243907,2.56401274557915,0.010346974490213,0.0331017412866577,Tnfrsf1a,TNFRSF1A,ENSG00000067182
ENSMUSG00000030342,298.401082728043,1.23085708861645,0.184369756276439,6.67602492662047,2.45510229348347e-11,4.07884039555523e-10,Cd9,CD9,ENSG00000010278
ENSMUSG00000030345,5.88129990973753,5.03973261696272,1.38048587482469,3.65069480888584,0.000261531856413793,0.00132219654581723,Dyrk4,,ENSG00000272921
ENSMUSG00000030353,2.20181420191744,4.95850867869185,1.9762175657148,2.50909047906289,0.0121042475993457,0.0378459828322435,Tead4,TEAD4,ENSG00000197905
ENSMUSG00000030385,2.8392338909276,4.56354690611078,1.71793026462617,2.65642150911394,0.00789748331763347,0.0262964003810533,2900092C05Rik,C19orf18,ENSG00000177025
ENSMUSG00000030402,3.75119035523222,4.20398069921758,1.50104635615306,2.80070011294769,0.00509918809788916,0.0180500387813109,Ppm1n,PPM1N,ENSG00000213889
ENSMUSG00000030407,194.890069397587,1.26962962264573,0.185187729997132,6.85590574853635,7.0862087862025e-12,1.25542826752579e-10,Qpctl,QPCTL,ENSG00000011478
ENSMUSG00000030409,142.513528405416,1.35792813066122,0.218990815008551,6.20084513867941,5.61607545192977e-10,7.74080592816903e-09,Dmpk,DMPK,ENSG00000104936
ENSMUSG00000030431,33.6390524133697,2.28030641400531,0.417805027682525,5.45782425514044,4.82004381369768e-08,5.020263722662e-07,Tmem238,TMEM238,ENSG00000233493
ENSMUSG00000030470,10.6378058075089,5.81627257523798,1.19381857102439,4.87199036470606,1.10479558234905e-06,9.24732035061743e-06,Csrp3,CSRP3,ENSG00000129170
ENSMUSG00000030472,45.3329803866857,1.96759518151985,0.398607395008882,4.93617330274569,7.96703182700851e-07,6.8286453165527e-06,Ceacam18,CEACAM18,ENSG00000213822
ENSMUSG00000030491,40.7586765757519,2.74108604742411,0.476063351621413,5.75781781581865,8.52082428524814e-09,9.95688300991824e-08,Tdrd12,TDRD12,ENSG00000173809
ENSMUSG00000030492,5.82549932892383,6.36287185599579,1.44050581916241,4.41710944263699,1.00029589129724e-05,6.94902708819212e-05,Slc7a9,SLC7A9,ENSG00000021488
ENSMUSG00000030528,327.913559164623,1.02426797759729,0.20437859984925,5.01162048449687,5.39735724942683e-07,4.748709971854e-06,Blm,BLM,ENSG00000197299
ENSMUSG00000030543,24.1225251050482,1.79980972481074,0.483191004582039,3.72484112440706,0.000195438269280133,0.00102961105559331,Mesp2,MESP2,ENSG00000188095
ENSMUSG00000030554,353.927292949404,1.0329512941861,0.160218048384303,6.44715938436875,1.13965921717205e-10,1.72118072888506e-09,Synm,SYNM,ENSG00000182253
ENSMUSG00000030587,22.2757764048435,1.2262454665387,0.487986007700966,2.51287013805145,0.0119753407790563,0.0375086375640565,2200002D01Rik,,ENSG00000267748
ENSMUSG00000030589,36.5382855368961,2.84928793941285,0.429051842675701,6.64089430695321,3.11785560746725e-11,5.13511178164112e-10,Rasgrp4,RASGRP4,ENSG00000171777
ENSMUSG00000030606,7.96198100184739,2.63322863477937,0.888782794222877,2.96273583590441,0.0030491812711792,0.0115324550289507,Hapln3,HAPLN3,ENSG00000140511
ENSMUSG00000030607,53.0638825641107,1.03504231818644,0.343947104182446,3.00930668001031,0.00261844658057641,0.010093159116572,Acan,ACAN,ENSG00000157766
ENSMUSG00000030609,784.270116949552,3.54623132497851,0.116061679895873,30.5547130470631,4.89552141306415e-205,1.39811196035699e-200,Aen,AEN,ENSG00000181026
ENSMUSG00000030619,282.817649076363,1.16609338895703,0.160747627904666,7.25418722600743,4.04080860796759e-13,8.27250559390297e-12,Eed,EED,ENSG00000074266
ENSMUSG00000030636,4.24680148547524,5.9068864052715,1.57601271275217,3.74799413575565,0.000178254420952063,0.000947648549510421,1700010L04Rik,ENSMUSG00000030636,ENSMUSG00000030636
ENSMUSG00000030641,182.19437087852,5.33419756670397,0.30087054305271,17.7292117486206,2.49507896243949e-70,1.82710154072588e-67,Ddias,DDIAS,ENSG00000165490
ENSMUSG00000030669,8.31549547427496,2.3430103493545,0.875301164703906,2.67680478883755,0.00743279271657812,0.0249909497519136,Calca,CALCA,ENSG00000110680
ENSMUSG00000030670,38.0772790125298,1.36125958144725,0.385516314334948,3.53100382741402,0.000413985757488107,0.00199612008240804,Cyp2r1,CYP2R1,ENSG00000186104
ENSMUSG00000030674,25.9660718478886,1.90496317146403,0.492655433408041,3.86672518414356,0.000110306610410712,0.000617332252933474,Qprt,,ENSG00000277669
ENSMUSG00000030677,101.901422554215,3.26154058082018,0.39580394485015,8.24029326452265,1.71789057717088e-16,4.96571224629789e-15,Kif22,KIF22,ENSG00000079616
ENSMUSG00000030699,18.3426016548783,3.06885399888048,0.649628330207964,4.72401503471695,2.31233310555077e-06,1.82879870289184e-05,Tbx6,TBX6,ENSG00000149922
ENSMUSG00000030708,21.3698017683305,2.66207933586799,0.544874535061618,4.88567397550878,1.03075641417974e-06,8.66569691862206e-06,Dnajb13,DNAJB13,ENSG00000187726
ENSMUSG00000030722,120.322729692415,1.16812086830548,0.221261987429782,5.27935630459881,1.29638498656107e-07,1.26532668596028e-06,Nfatc2ip,NFATC2IP,ENSG00000176953
ENSMUSG00000030730,27.6827368592527,4.04831641058415,0.565177408838436,7.16291264879878,7.89806802312497e-13,1.57071986132401e-11,Atp2a1,ATP2A1,ENSG00000196296
ENSMUSG00000030732,26.6087437424006,1.66377479275658,0.474238072092359,3.5083113116919,0.000450961005432428,0.00215367815286701,Chrdl2,CHRDL2,ENSG00000054938
ENSMUSG00000030733,424.396778932421,1.00035209478124,0.144421901405689,6.92659551663978,4.31088856985702e-12,7.79709084047535e-11,Sh2b1,SH2B1,ENSG00000178188
ENSMUSG00000030737,54.766527161641,4.4356938300499,0.431673116057402,10.2755850782703,9.07918593092439e-25,5.47030529538544e-23,Slco2b1,SLCO2B1,ENSG00000137491
ENSMUSG00000030779,1911.34231784811,1.10136643273135,0.111247202672785,9.9001719258581,4.15560036348475e-23,2.17761084001396e-21,Rbbp6,RBBP6,ENSG00000122257
ENSMUSG00000030781,11.1129793549085,3.88784289186527,0.86933852993391,4.4721851821762,7.74243342684482e-06,5.48947756299059e-05,Slc5a2,SLC5A2,ENSG00000140675
ENSMUSG00000030789,43.8628166537106,5.92949896450907,0.640752132654472,9.25396680295807,2.16312256520813e-20,9.0448927291038e-19,Itgax,ITGAX,ENSG00000140678
ENSMUSG00000030790,19.6782436875863,1.50912155604504,0.55646358102063,2.71198620631579,0.00668813758863207,0.0228040259543629,Adm,ADM,ENSG00000148926
ENSMUSG00000030830,18.8071305976045,3.51428308866386,0.669507940386688,5.24905363577035,1.52882562062073e-07,1.47505847632795e-06,Itgal,ITGAL,ENSG00000005844
ENSMUSG00000030851,4.17779367119121,5.8846850375363,1.58952687610405,3.70216139532019,0.000213770555004336,0.00110960982922007,Ldhc,LDHC,ENSG00000166796
ENSMUSG00000030858,6.30195732086246,3.01706106172918,1.03936810285595,2.90278396406333,0.00369861680234515,0.0136577188076254,1700007K09Rik,ENSMUSG00000030858,ENSMUSG00000030858
ENSMUSG00000030862,37.7886884974355,1.11015416541556,0.453960694494611,2.44548521243999,0.0144657380610322,0.0441280723440525,Cpxm2,CPXM2,ENSG00000121898
ENSMUSG00000030867,41.1848125443646,2.27027474429971,0.384906160844546,5.89825514696456,3.67365603648798e-09,4.50283016077512e-08,Plk1,PLK1,ENSG00000166851
ENSMUSG00000030882,440.395877882622,1.31543717754627,0.13753144764769,9.56462830898127,1.12605364895088e-21,5.13984922754028e-20,Dnhd1,DNHD1,ENSG00000179532
ENSMUSG00000030887,6.84892898843459,3.36265213914892,1.09944389621811,3.05850271279493,0.00222446065139397,0.00877342518204122,Pdzd9,PDZD9,ENSG00000155714
ENSMUSG00000030895,24.128703884208,5.43780147093216,0.778809904134444,6.98219352638516,2.9060642654203e-12,5.35101801135643e-11,Hpx,HPX,ENSG00000110169
